LapNumber,Stint,TyreLife,Position,LapTime (s),LapTime_Delta,Cumulative_Degradation,RaceProgress,Position_Change,Degradation_Rate,Compound_HARD,Compound_INTERMEDIATE,Compound_MEDIUM,Compound_SOFT,Compound_WET,Driver_encoded,PitNextLap,Year
-0.3324201567484006,-0.017558523439624347,-0.22738943231757083,-0.133974581521368,-0.24803175517390097,-0.8433716953057236,0.8534264178472264,-0.36977323394159844,1.3674048547300115,-0.32957311865962263,True,False,False,False,False,1,1,2024
-0.2770616664846875,-0.017558523439624347,-0.13180258500663017,-0.133974581521368,-0.23732668961515205,-1.0578382789496694,0.8573177218563168,-0.31598925894333835,0.0030778519781370596,-0.373628381168775,True,False,False,False,False,1,1,2024
-0.22170317622097438,-0.017558523439624347,-0.03621573769568947,-0.133974581521368,-0.24068094349022737,-1.5941427474441203,0.8560984466001349,-0.26220528394507825,1.3674048547300115,-0.5028643123960544,True,False,False,False,False,1,1,2024
-0.1663446859572613,-0.017558523439624347,0.05937110961525121,-0.133974581521368,-0.24332152632805143,-1.7148181533246003,0.8551385916112262,-0.20842130894681812,2.0495683561059486,-0.5046122085418498,True,False,False,False,False,1,1,2024
-0.1109861956935482,-0.017558523439624347,0.1549579569261919,-0.133974581521368,-0.24660441309940145,-1.7222154563383167,0.8539452583817716,-0.1546373339485578,0.23046568577011614,-0.47796973679172045,True,False,False,False,False,1,1,2024
-0.055627705429835105,-0.017558523439624347,0.2505448042371326,-0.133974581521368,-0.23547114491830257,-0.8577798750563206,0.8579922145512257,-0.10085335895029746,0.0030778519781370596,-0.25039401394762656,True,False,False,False,False,1,1,2024
-0.00026921516612201323,-0.017558523439624347,0.34613165154807324,-0.31939663471170493,-0.23033271345010306,-1.6058459432568655,0.8598600404755891,-0.04706938395203757,0.23046568577011614,-0.4045699971235206,True,False,False,False,False,1,1,2024
0.05508927509759108,-0.017558523439624347,0.44171849885901393,-0.31939663471170493,-0.23218825814695357,-1.4746818241479813,0.8591855477806799,0.006714591046222533,0.23046568577011614,-0.3583808683988287,True,False,False,False,False,1,1,2024
0.11044776536130417,-0.017558523439624347,0.5373053461699546,-0.31939663471170493,-0.22419514252975403,0.0030674622264841083,1.1374397264573626,0.06049856604448264,0.23046568577011614,-0.048897712878088063,True,False,False,False,False,1,1,2024
0.16580625562501727,-0.017558523439624347,0.6328921934808953,-0.31939663471170493,-0.23468610677732799,-0.5885511676093388,1.133626248528454,0.1142825410427432,1.8221805223139695,-0.16099946628616982,True,False,False,False,False,1,1,2024
0.22116474588873036,-0.017558523439624347,0.728479040791836,-0.31939663471170493,-0.24817448938135062,-0.5840244597949745,1.1287232054770004,0.1680665160410033,1.3674048547300115,-0.15508518519222755,True,False,False,False,False,1,1,2024
0.27652323615244345,-0.017558523439624347,0.8240658881027767,-0.31939663471170493,-0.20713840473948208,-0.6045050524672797,1.1436398708451796,0.2218504910392634,1.3674048547300115,-0.15401161098469768,True,False,False,False,False,1,1,2024
0.33188172641615654,-0.017558523439624347,0.9196527354137174,-0.133974581521368,-0.1932931866168338,-2.6726032823393924,1.1486726240302698,0.2756344660375233,0.0030778519781370596,-0.4925178864522483,True,False,False,False,False,1,1,2024
0.38724021667986963,-0.017558523439624347,1.015239582724658,-0.133974581521368,-0.08053316273134951,-0.472292062035555,1.189661026259354,0.3294184410357839,1.1400170209380323,-0.1245587081959451,True,False,False,False,False,1,1,2024
0.4425987069435827,1.0919558046895748,-1.1832579054269776,0.42229157804964285,1.1776688759402274,0.6690455484763088,0.6203632497294452,0.383202416034044,-0.45169781560582106,1.2761142594750463,True,False,False,False,False,1,0,2024
0.4979571972072958,1.0919558046895748,-1.087671058116037,0.42229157804964285,-0.313475389289717,-0.4285154852454261,0.0783305432898953,0.4369863910323043,-0.45169781560582106,-0.6213415457614212,True,False,False,False,False,1,0,2024
0.5533156874710089,1.0919558046895748,-0.9920842108050963,0.23686952485930587,-0.29905923433726916,-0.4516458581017494,0.08357083268880361,0.4907703660305642,-0.224309981813842,-0.501240369388067,True,False,False,False,False,1,0,2024
0.608674177734722,1.0919558046895748,-0.8964973634941557,0.23686952485930587,-0.33724063483013866,-0.5091681695964699,0.06969184838971501,0.5445543410288245,-0.224309981813842,-0.45654977161365584,True,False,False,False,False,1,1,2024
0.6640326679984351,1.0919558046895748,-0.800910516183215,0.23686952485930587,-0.3388820782158131,-0.5323537462066263,0.06909518177498793,0.5983383160270849,-0.224309981813842,-0.4039842270208003,True,False,False,False,False,1,1,2024
0.7193911582621482,1.0919558046895748,-0.7053236688722743,0.23686952485930587,-0.313903591912067,-0.4963056949532171,0.07817489112953178,0.6521222910253447,-0.224309981813842,-0.3327660887284683,True,False,False,False,False,1,1,2024
0.7747496485258613,1.0919558046895748,-0.6097368215613336,0.23686952485930587,-0.2898528779567451,-0.4765427510807502,0.08691735413662138,0.7059062660236051,-0.224309981813842,-0.287452587210897,True,False,False,False,False,1,1,2024
0.8301081387895743,1.0919558046895748,-0.5141499742503929,0.051447471668968944,-0.34894483984103714,-0.5649239609685127,0.06543735600644283,0.759690241021865,0.23046568577011614,-0.30002223733176825,True,False,False,False,False,1,1,2024
0.8854666290532874,1.0919558046895748,-0.4185631269394522,0.051447471668968944,-0.3243231890559156,-0.545105813342213,0.07438735522735056,0.8134742160201253,0.23046568577011614,-0.2670238548785295,True,False,False,False,False,1,1,2024
0.9408251193170005,1.0919558046895748,-0.3229762796285115,0.051447471668968944,-0.3494444095671124,-0.5437257194963698,0.06525576181935192,0.8672581910183856,0.23046568577011614,-0.24669496972276175,True,False,False,False,False,1,1,2024
0.9961836095807136,1.0919558046895748,-0.22738943231757083,0.051447471668968944,-0.36614431183875973,-0.5677945561678651,0.05918532756517111,0.9210421660166456,0.23046568577011614,-0.23819298263526845,True,False,False,False,False,1,1,2024
1.0515420998444267,1.0919558046895748,-0.13180258500663017,0.051447471668968944,-0.3393816479418884,-0.5231347193163974,0.06891358758789683,0.9748261410149058,0.23046568577011614,-0.20996196150681262,True,False,False,False,False,1,1,2024
1.10690059010814,1.0919558046895748,-0.03621573769568947,0.051447471668968944,-0.31533093398656653,-0.5087265395658005,0.0776560505949866,1.0286101160131662,0.23046568577011614,-0.19436221169020798,True,False,False,False,False,1,1,2024
